product_id,product_name,brand,author,rating,skin_type,date,text,helpful
2,아누아 어성초 77 수딩 토너,아누아,피펜누나,5.0,"지성, 웜톤, 주름, 트러블",2026.01.23,예전부터 써 왔지만 너무 촉촉하고 좋아요 한통운 다 쓰면 면 또 구매 할 거 같애요,
2,아누아 어성초 77 수딩 토너,아누아,yurin****,5.0,,2026.03.10,"자극 없이 순하고 여드름성 피부엔 아누아가 성분이 열감도 내려두고 여드름에 괜찮은 어성초도 들어있어서 아누아만 써요! 건성은 잘 모르겠고, 복합성 피부에 좋은 것 같아요. 땡기지 않아서 어떨 땐 닦토하지 않고 그냥 피부에 올려서 흡수 시킬 때도 있어요. 산뜻하게 쓰기 좋아요",
2,아누아 어성초 77 수딩 토너,아누아,yeseul0****,5.0,,2026.03.11,조금 민감한 피부인데 토너는 이거밖에 못 써요ㅜ 진짜진짜..나한테 뭐가 맞는지 확인해 본다고 과장 좀 보태서 올영에 파는 좋다는 토너 다 사용해본 거 같은데 다른 건 너무 오일리하고 유분감이 느껴져서 오히려 여드름이 올라왔다면 이건 사용하고 더 안 좋아진 적은 없었어요 다이소에서 분사스프레이 사서 끼워서 뿌려서 사용중인데 단 너무 좋은 나머지 과도하게 뿌리면 좀 따가운게 느껴지더라고요 그렇다고 여드름이 올라오거나 피부가 뒤집히거나 하진 않아요 적당히 바르면 너무..좋은 제품😗🫶🏻,
2,아누아 어성초 77 수딩 토너,아누아,l377777,5.0,,2026.03.13,말 그대로 진정토너임 진짜 너무 좋음 피부 확 뒤집어졌을때 썼는디 쓰고나서 진짜 몇일뒤에 바로 ㄱㅊ아졌음 히히 자극없이 순해서 좋음,
2,아누아 어성초 77 수딩 토너,아누아,쪼두부,5.0,"복합성, 쿨톤, 잡티, 미백",2026.03.12,처음 구매해봤는데 좋은 것 같아욤 다음에 또 구매하려구용!,
2,아누아 어성초 77 수딩 토너,아누아,카키쿠,5.0,,2026.03.11,또또또산템이에요! 토너는 이것 밖에 안써요 민감성 피부도 무리없이 쓸 수 있어요,
2,아누아 어성초 77 수딩 토너,아누아,아붕푸딩,5.0,,2026.03.10,순하고 무난하고 이거로 닥토하는데 트러블 난적도 없고 보습도 ㄱㅊ아서 다쓰면 또 살듯,
2,아누아 어성초 77 수딩 토너,아누아,유네님,5.0,"복합성, 쿨톤, 민감성",2026.02.28,건성인들에게 추천합니다ㅎㅎ 투세트 행사할때 쟁기세요~! 어성초라 순하고 막쓰기 좋아여,
2,아누아 어성초 77 수딩 토너,아누아,sky86****,5.0,,2026.02.01,아직 사용 기간이 길지 않아 확실한 효과를 단정하기는 어렵지만 사용 후 피부가 한결 진정되는 느낌이 들었어요 민감성 피부인 저에게도 자극 없이 잘 맞았고 피부에 착 밀착되는 사용감이 좋았습니다! 🙌,
2,아누아 어성초 77 수딩 토너,아누아,ggam****,5.0,,2026.03.11,홍조랑 모공각화증이 있는데..진정효과가 있나봐요 아이가 고른거라 잘은 모르는데..꾸준히 사용하는게 나쁘지 않은것 같아요,
2,아누아 어성초 77 수딩 토너,아누아,b04****,5.0,,2026.03.11,수분 진정 토너로 자극없이 순해요. 리필팩까지 포함되어 기획 세트 구성도 좋네요.,
2,아누아 어성초 77 수딩 토너,아누아,gusrn****,5.0,,2026.03.09,토너패드 쓰다가 남편이랑 같이쓸라고 토너로 구매해서 저는 패드만따로해서 닦토하고 있어요~~ 순하고 자극없이 세안후 피부결을 잘 정돈해줘요~~ 좋아요,
2,아누아 어성초 77 수딩 토너,아누아,somin****,5.0,,2026.03.07,아누아 제품을 다 좋아해서 피부결 정리용으로 아누아토너 4년째 사용중입니다!! 자극없이 순하고 좋습니다.,
2,아누아 어성초 77 수딩 토너,아누아,쿠ㅜ쿠쿠눙,5.0,,2026.02.25,세수하고 크림바르기 전에 토너 한번 발랐어요 완전 물같은 재형이고 전 원래 기름지고 바르면 끈적하고 열감올라오는 토너 딱 싫어해서 토너 절대 안바르다가 이번에 추천받고 써봤는데 저는 지성이라서 솔직히 토너하고 크림까지하면 기름이 지긴해서 지성분들께는 제가 하는 방법 비추고 복합성 분들은 괜찮을거같아요 저도 그래서 요즘 토너는 화장 전에만 가볍게 바르게 되는거 같아요 그치만 무향이고 써도 피부에 트러블이 안올라오는걸로는 저자극은 확실이 맞는거같아요 부모님도 자극 없는걸 원하셔서 토너 1+1할때 사서 같이 쓰고있어요 :),
2,아누아 어성초 77 수딩 토너,아누아,아아아아아아앟,5.0,,2026.02.23,자극없이 순하고 피부진정에 좋은 것 같아요 피부뒤집어질 때 세번 정도 레이어하면 다음날 많이 진정됐어요 여러번 재구매!‘,
2,아누아 어성초 77 수딩 토너,아누아,alsdnq****,5.0,,2026.03.10,기획아니면 용량이 너무 작음ㅠ 그래도 순해서 무난하게 사용하는 중,
2,아누아 어성초 77 수딩 토너,아누아,boen****,5.0,,2026.03.09,엄마가 이거 쓰고 피부가 엄청 좋아졌다고 해가지고 1번 사줬어요 ㅎㅎ,
2,아누아 어성초 77 수딩 토너,아누아,toysesa****,5.0,,2026.03.08,결국 토너 이거로 또삼 효과는 제일없는데 피부는 진짜 보들보들해지는거같음,
2,아누아 어성초 77 수딩 토너,아누아,kms11****,5.0,,2026.03.08,피부는 진정되고 너무 좋은데 입술에 닿으면 자극감이 느껴짐 맨날 이걸로 팩토해요,
2,아누아 어성초 77 수딩 토너,아누아,wjm12****,5.0,,2026.03.08,저 이거 쓰고 어성초교가 됐어요 좁쌀 다 들어가고 최고입니다 어성초를 믿으라,
